t,container,cpu_pct,mem_mb
1786224914.73,01KZHMQQ1NNG8G00GZJ000000W,0.0,12.3515625
1786224914.73,01KZHMQQ10NG8G00GZJ000000R,0.0,12.35546875
1786224914.73,01KZHMQQ16NG8G00GZJ000000T,0.0,12.359375
1786224914.73,01KZHMQQ0YNG8G00GZJ000000M,0.0,12.65625
1786224914.73,01KZHMQQ0YNG8G00GZJ000000P,0.0,12.76953125
1786224914.73,01KZHMQQ0TNG8G00GZJ000000E,0.0,12.76953125
1786224914.73,01KZHMQQ0TNG8G00GZJ000000D,0.0,12.640625
1786224914.73,01KZHMQQ0VNG8G00GZJ000000J,0.0,12.765625
1786224914.73,01KZHMQQ0TNG8G00GZJ000000G,0.0,12.77734375
1786224914.73,01KZHMQNWQNG8G00GZJ0000005,0.0,12.76171875
1786224914.73,fnserver,0.0,33.69140625
1786224914.73,k8s_coredns_coredns-54996dc9b4-94zpj_kube-system_86f4a07b-00d4-46a7-a1a6-6f878fb26856_1,0.0,69.6953125
1786224914.73,k8s_autoscaler_autoscaler-847d45f498-rkvpp_knative-serving_ec82673b-6dc8-472a-9e8a-04e02f65f117_1,0.0,58.37890625
1786224914.73,k8s_controller_net-kourier-controller-769cd4d84c-mpvj4_knative-serving_a859182b-3989-44e1-8ad7-068a1efe2192_1,0.0,65.1484375
1786224914.73,k8s_POD_coredns-54996dc9b4-94zpj_kube-system_86f4a07b-00d4-46a7-a1a6-6f878fb26856_4,0.0,0.34375
1786224914.73,k8s_POD_autoscaler-847d45f498-rkvpp_knative-serving_ec82673b-6dc8-472a-9e8a-04e02f65f117_1,0.0,0.34375
1786224914.73,k8s_POD_net-kourier-controller-769cd4d84c-mpvj4_knative-serving_a859182b-3989-44e1-8ad7-068a1efe2192_1,0.0,0.34375
1786224914.73,k8s_kourier-gateway_3scale-kourier-gateway-d95dfffb6-z2zzz_kourier-system_69daf3cc-53df-449a-ba4e-12ca3f124bf1_1,0.0,71.69921875
1786224914.73,k8s_metrics-server_metrics-server-6dc596dfb8-46tvx_kube-system_b8abf359-78cf-46b7-afb3-a3cf654e93c0_1,0.0,78.2265625
1786224914.73,k8s_webhook_webhook-7d56465b69-khwt8_knative-serving_a7b84bd9-4373-4bbe-843a-0e2fb9c788d8_1,0.0,59.5
1786224914.73,k8s_local-path-provisioner_local-path-provisioner-58d557dc48-p9j96_kube-system_7fd6cb3b-fa1b-4cf6-91b8-2dc48f5ebd0f_1,0.0,44.98046875
1786224914.73,k8s_activator_activator-67cbcccdfb-t6cg7_knative-serving_af70f812-f578-45d9-aafe-c711ea35ebd4_1,0.0,55.45703125
1786224914.73,k8s_lb-tcp-443_svclb-kourier-32c17a7b-g99k6_kube-system_12a61aac-14f5-4323-985c-bfa66cd375ba_1,0.0,0.33203125
1786224914.73,k8s_controller_controller-c9767f9c-h8zvb_knative-serving_9a5a04d4-1393-48b2-b655-088fcff5b337_1,0.0,71.6328125
1786224914.73,k8s_POD_3scale-kourier-gateway-d95dfffb6-z2zzz_kourier-system_69daf3cc-53df-449a-ba4e-12ca3f124bf1_1,0.0,0.34375
